-1.5754323242027206	-1.544227888335509	-1.5621835185026853	-1.5723005283268452	-1.5336372821602673	-1.5943988930568738	-1.5269731887802969	-1.5903470090819412	-1.548982206647094	-1.5470213991442299	-1.605798830801341	-1.521343640828902	-1.5709685762268069	-1.5966009020691572	-1.5284526757798056	-1.5689576017253843	-1.5895658980037215	-1.5459718434338514	-1.5611788959567026	-1.5845505319202116	-1.555248686335682	-1.5680718608520527	-1.5622448879138429	-1.588608185282551	-1.5488746938776259	-1.5506018171695874	-1.6321940071257672	-1.5261720660022993	-1.533925201901194	-1.6663098961574179	-1.5574204857908973	-1.491505526655067	-1.7061678139740102	1.7675871752938448	-0.4165097740977352	-1.4114566867651728	1.6515207476259188	1.5772682451682827	1.5501938123665935	1.5574320643802133	1.5792574682541423	1.5610989998981788	1.5402580757595874	1.5605843566209752	1.5697580295712088	1.5655854521758858	1.5650470592978847	1.5686927494094423	1.5695650851072191	1.5692738112531974	1.571615664010225	1.5732299324855048	1.5732164298918168	1.5757363291862763	1.5787362468778272	1.5786210530729206	1.5793722227647742	1.582959779673309	1.5846380223409249	1.5852187089506626	1.590648295062512	1.5963976246717206	1.5948379699816138	1.5948478850772303	1.596500082853068	1.589568262143748	1.5828055742712466	1.5878741378833212	1.595478235767106	1.5862013219337174	1.5789155571743492	1.5888370670473149	1.590599147075727	1.574240072133558	1.5782471271674463	1.5942864700577088	1.5760924182461287	1.5695908542256112	1.5945477117455946	1.5693498319467982	1.5802929798453682	1.5839323631585793	1.5638145140950985	1.5922427294605983	1.5710261772245782	1.5700653497079256	1.5878814971686381	1.5693574744074585	1.5759027562469605	1.5797697476274164	1.57278421865317	1.5757320830460901	1.5782495536579133	1.572630076353035	1.577464208805372	1.5752221128250816	1.5738891774100918	1.5797128403088314	1.57069599922572	1.579548425670682	1.5736306650682719	1.5766174034961957	1.578082257529445	1.5714253323008582
-1.5272064457599435	-1.4816496115146107	-1.5218071331951442	-1.4859633647518233	-1.5048495246899705	-1.511456806384926	-1.474526421289967	-1.531442351507979	-1.4635443424690024	-1.5251860824328902	-1.4826179969869437	-1.4759689177510371	-1.5360674191703125	-1.4502234423948976	-1.488934213010875	-1.519346209872274	-1.4491791510446268	-1.4775565742595762	-1.4985087229283993	-1.4498794773014152	-1.4643316931251036	-1.4621861036580637	-1.4610944491862903	-1.4109395217452558	-1.4587833162367314	-1.4269829155837326	-1.3626751987964771	-1.4115675103037377	-1.3614515512456757	-1.3103689261316536	-1.2716291085643374	-1.0375997504668066	-1.0241352182026902	-1.0619099526330278	1.066889439492673	1.325391617693908	1.1594601619065672	0.9873295576873918	1.2555186358216175	1.548328515384429	1.5445746504113553	1.5289810321548996	1.5188045039682716	1.5031670050101904	1.493622343187252	1.5085391900160126	1.539579357799157	1.5665206800787945	1.5884412843820257	1.604984223100927	1.608996430484196	1.6068549260718752	1.6062691636150346	1.6016934446931304	1.5940138634737042	1.5938267548397584	1.5972096937199511	1.596632829456732	1.5996039169596583	1.6038265684082689	1.59725745078078	1.5828422813480811	1.5670591798537368	1.5462179944115357	1.5205848799088744	1.5116277835689917	1.5378000139532846	1.561607726873152	1.555051103097707	1.538166869003218	1.5269968228109627	1.529614243760903	1.5468698301954622	1.5548566040451008	1.5373241447742771	1.5318986747932821	1.5603096196532928	1.5528990427748008	1.5360336056700374	1.5698578229382953	1.5449221652755813	1.5598096542776323	1.5665864529050952	1.5567706217894342	1.559405007566183	1.5798923658961643	1.555244909167402	1.5736116484416935	1.5745892511435964	1.5680885094431756	1.5749820915813568	1.578256327442716	1.5724102876526402	1.5775349864227377	1.5808458955188378	1.5738549393196055	1.581441435771825	1.5781321445532495	1.5756430387242493	1.5834559018564969	1.571662465238589	1.581474030648663	1.5720080172141893	1.5754396682823113
-1.4722950994765398	-1.421265230502515	-1.4684530753548355	-1.4212008210959757	-1.4631657489373673	-1.4234747740184848	-1.442865130553771	-1.4453247137706884	-1.409462460041735	-1.4624547620307393	-1.393809917742975	-1.4525522244723712	-1.4082126866158142	-1.395628045844555	-1.4557641913767994	-1.3689853990860805	-1.3944496382073488	-1.425844900803925	-1.3540457320211488	-1.3726172072186351	-1.377502777252146	-1.3434224673489303	-1.315275805081942	-1.3518314528278454	-1.2747100622752012	-1.2631530898521477	-1.2558412216197263	-1.203553264331724	-1.1566046445418425	-1.0317524750046816	-0.987438715958841	-0.9633163968956063	-0.48763131069779153	0.09385530296040824	0.08833224277836661	0.25875185000134115	1.1542490157684013	1.3900121425950889	1.305027240230944	1.239307086871761	1.2510286609165124	1.3578274519065139	1.4966935743740948	1.5823685787450084	1.6137198957712124	1.606862007981403	1.5893812258787279	1.581549047403047	1.5808274044828121	1.5818947506315617	1.5868639597077352	1.5938313334087677	1.5977985033884297	1.600161078278391	1.601215754870631	1.5949207920798292	1.5806681004056349	1.563354110195214	1.5404582787124834	1.5087242601993698	1.4809044671588174	1.4755737056041587	1.4930408491547429	1.5244190072239292	1.552522606821464	1.546393127540763	1.5022507744515694	1.4553782344238666	1.4520877004469999	1.494194642297258	1.5204124773974768	1.5047570367411889	1.4778436107064894	1.4863083069811351	1.5210534021283486	1.518290997239157	1.4945756338092144	1.5242355275178996	1.5349248102163924	1.5083897689362855	1.5511593417120433	1.5285119781221135	1.545804719565879	1.5412281628558415	1.5665190966711007	1.5374001718155488	1.570029136968526	1.563490556085189	1.5609194323279154	1.5728650645302047	1.5740568107137238	1.5707445955213586	1.577845351765722	1.5821918167813462	1.5754122705277456	1.5815514728225761	1.5855652626366097	1.5759610009168714	1.5854653527031826	1.5804051391836558	1.5754304118021596	1.584165616217727	1.5685204974768927	1.5788324564755878
-1.405600267287334	-1.3728515487578021	-1.4112161436943027	-1.3619365113568949	-1.4059266602436784	-1.3562001755326993	-1.3989280328784328	-1.3558112645291778	-1.375371042617144	-1.3730861268314132	-1.3372143806316177	-1.3853962031215796	-1.3159007044034863	-1.3703628633076177	-1.3235242207047415	-1.3031967812804672	-1.360666752357532	-1.2741987179126277	-1.2851733586249194	-1.3067324222541514	-1.2435331014113578	-1.2333381926298579	-1.248491485887798	-1.1706509330643067	-1.1698547059530884	-1.1387656098151273	-1.0917044398058087	-1.0057785409248847	-0.9531776227863826	-0.9255628337303581	-0.7564802839957319	-0.5367686253497685	-0.3729930139669012	-0.07886500791481096	0.40332037350488137	0.6073913162524904	0.7083357450387717	0.8870067177396793	1.1657742442719619	1.423341137995256	1.4757991054182573	1.4306442293778054	1.4038229196615999	1.4041805173084558	1.4263161762381573	1.4715754930072087	1.5278982256056117	1.575857140939839	1.6083916041673676	1.6298768876358471	1.6406452798376434	1.6407269966708797	1.635792864327394	1.6269234639888548	1.6128518462916697	1.6014397079940668	1.5977037095379638	1.5950370750397773	1.5930682898856108	1.594274450355241	1.5850843541786839	1.5515030576772768	1.4983162573040916	1.4407008251017104	1.3959665063116513	1.3894550011835214	1.4355284422440022	1.4886848951310296	1.4829299626359482	1.4295681033729213	1.4019989621444333	1.4393066403912167	1.4813005431109656	1.4682739109463714	1.4410574328160584	1.4712315961198759	1.5006718744075327	1.4731662452598577	1.4916116128479582	1.5213990022178177	1.4892929415613296	1.5339105422109331	1.513245490411584	1.5490942647079782	1.5167742237946826	1.5633036039043504	1.5457143037489351	1.552259052708762	1.5680743620176618	1.5656654798091332	1.567524260222582	1.5771275845747443	1.5798386650755565	1.5762916968223721	1.5832521115429141	1.5887417437648668	1.57973713022718	1.5857437350700025	1.5900254829403202	1.57634181430841	1.5868956126343334	1.579356060030845	1.5704939958852033	1.5788742182951785
-1.3504234813589049	-1.325257547501507	-1.3430474985671517	-1.309888635486339	-1.3451463100952288	-1.2977486692694178	-1.3389083063391314	-1.2864910733144979	-1.328257680778746	-1.2815671235932171	-1.3006954484127151	-1.2933530309957308	-1.2562970496317405	-1.2977519972661171	-1.2271530864650348	-1.27557616571882	-1.225913482631427	-1.1957002272151542	-1.2438837821894504	-1.163788409666521	-1.1513976460726065	-1.1665856881714316	-1.090803033273161	-1.080683747041942	-1.0529404003366276	-0.9856684706936718	-0.922153653932333	-0.9016979642102125	-0.81220220734677	-0.6761569936516874	-0.5415715223771914	-0.3616459640446572	-0.2705295550125258	-0.11771631631311662	0.2869980732247641	0.7090702392747753	0.934307746623012	0.9518968995304771	0.9430827537365293	1.0543542378858748	1.2057924249888252	1.3516279250767118	1.4636637246321547	1.537901316284784	1.591000502461653	1.6226530258938037	1.6265804736318568	1.62321143935348	1.628663508726392	1.637006898170182	1.6449494117956067	1.653220339902667	1.6571269155043882	1.6546770086620324	1.647580660012517	1.6290956287210803	1.5909154205443472	1.5401589294080493	1.4901573010333085	1.4441859563437112	1.4146026087470445	1.4190738018264943	1.4449352562249178	1.465535177792433	1.4692009505480803	1.4434713437031794	1.3818534541017873	1.3307696774554545	1.347008121377799	1.4087749966943095	1.4356215582173693	1.398637009145836	1.3727858918064397	1.415377000497994	1.4518642509622706	1.4275558413271305	1.4284953651061816	1.4773541050745187	1.4625765521993033	1.4659408941187355	1.5076802704222394	1.4803106846006011	1.5273849964031962	1.49382433855277	1.5506803663586726	1.5220261380765499	1.542801961912168	1.5589201767799095	1.5530502494204645	1.5630188492059935	1.5735690555286175	1.5745732235988872	1.5761546331833236	1.584983542394076	1.5886815223730566	1.5833408457667657	1.5891285321207291	1.595387876646833	1.5829798099797696	1.5876789045228261	1.5917259375921822	1.572193438633553	1.582757302875151	1.5719069355324315
-1.2882048376100406	-1.2690019208957908	-1.2832658322869999	-1.2622120018190526	-1.2769012558276935	-1.2435269269512053	-1.273884733336631	-1.227777112546752	-1.265900688674928	-1.2112042996515848	-1.2500651610178108	-1.1991403336997992	-1.2164429882820658	-1.2039387107804527	-1.164847665065806	-1.1967777971172786	-1.124248171458295	-1.163567753349924	-1.1130994419711246	-1.0677777256303715	-1.102548302401896	-1.0253528411276747	-0.9969478426046509	-0.9841885395179875	-0.9052861397970046	-0.868674243448639	-0.8330763013444976	-0.7259407268949543	-0.6260688912994136	-0.5158508559289297	-0.47286923969475686	-0.3549321112518318	0.017142499142588863	0.35868554096134886	0.28580959100047443	0.18689644655310933	0.5718601413129222	0.9649268924941974	1.1581303215899652	1.2543430627364107	1.2747599455806427	1.2538464684336132	1.2991020633159531	1.3863112194576	1.457582290558977	1.5092757376116983	1.5534726124317595	1.5908070692060594	1.618231354838442	1.6379542701492458	1.6516504341662055	1.6575902432464527	1.6567914272667115	1.6506857192587079	1.6374134994533174	1.6200962022268188	1.605739125261091	1.5918056222490513	1.571586479266167	1.5457386830020405	1.509839748260346	1.444119268888133	1.3493155021020717	1.2855527439871723	1.2913363511723217	1.3267063620521036	1.3612942599691478	1.3785903853926664	1.3524713799386068	1.3016638645823844	1.305738603117689	1.3633193861461732	1.3914425663591852	1.3622376048338916	1.3616858015425848	1.4156828835368405	1.4218646130107424	1.4030331219061654	1.4534393899630604	1.4557083163542424	1.4543524919901538	1.495801865421921	1.470308640512395	1.528942203602797	1.495241649367949	1.5316060393154967	1.5436993626269933	1.5366923230601737	1.5572244194962221	1.5656802103768175	1.5669366556664703	1.5749062553159159	1.5844558187154016	1.5864992608793984	1.5863157371388017	1.5939527964345173	1.5981040223653127	1.5898639446494074	1.59316769551595	1.5996015240963346	1.5824311941698797	1.584520082623129	1.587925437124336	1.5604735779723944
-1.2285009812008398	-1.2228996373847496	-1.2236950274657126	-1.2045294826366961	-1.2126286518870781	-1.19411088107768	-1.2058215863358421	-1.1730089383624287	-1.1969631837203913	-1.1510150728516535	-1.1848650674531225	-1.1286407614853955	-1.162827962106968	-1.1069187999389063	-1.119765932869462	-1.1016931483995933	-1.06030497224631	-1.080028525006378	-1.0027871090787257	-1.0301052126187633	-0.9790764025021708	-0.9181753401919099	-0.9287388758897748	-0.851348914585155	-0.811867456115598	-0.7640828434465627	-0.6702908752444935	-0.5911733305320949	-0.5483648741141809	-0.4618036145139356	-0.21163731096633664	-0.009505120846256843	-0.10251910528543888	-0.04781562442123507	0.4300735661238488	0.7893307515136029	0.8254988301342364	0.6858975768182027	0.7009944010610051	1.0277642002241147	1.245107005261311	1.3591052287080934	1.4272807223793498	1.4716506443196422	1.5174409546680592	1.5836515188427231	1.662607993253181	1.72855143577636	1.7739323784747156	1.805656561930113	1.821951267235527	1.8232050679192504	1.8152716528934156	1.7995078299082496	1.7731401845142825	1.7267117101071494	1.6453832944591107	1.5406535231698295	1.4655739084242385	1.4331745622544985	1.4169945736809104	1.4118560391431365	1.4098986608064927	1.387966171246073	1.3311588134020234	1.2526866673592054	1.2064438417933894	1.2285652265464426	1.2794130088597342	1.3142865078790675	1.3060876668124912	1.2733600150410274	1.2921806271553034	1.348784779832731	1.3582133672213417	1.3375837891274278	1.3798469860047904	1.4133988449710266	1.3921938476396984	1.4377026905889696	1.446517794255988	1.4504301639868664	1.4942973303905818	1.4697492718300034	1.5151934919398626	1.5218976274162859	1.5175941577652379	1.5494606036294647	1.552235363535186	1.557506146794356	1.5718278451777818	1.580281811172736	1.5829292001396913	1.5887127628574713	1.5974216651710764	1.5993839957818226	1.5963096956742726	1.601638038575069	1.6055912200800957	1.5934115902899801	1.592771995402462	1.5987284239243622	1.5751105876355607	1.572986681559697
-1.179073899775149	-1.1637607783109039	-1.1598138762555006	-1.1538179260225239	-1.154819903638233	-1.1371977922144252	-1.1384945035113132	-1.1205491972342065	-1.1282020103981545	-1.0966727826736653	-1.1133951698120055	-1.0664736890335917	-1.093577257667361	-1.0363262843552767	-1.0642761388540212	-1.0033032384104954	-1.0078777797546508	-0.9823364739936244	-0.9397127519564641	-0.944217095450569	-0.8597703594833159	-0.8702180910105515	-0.8149545746674492	-0.7474335349580705	-0.7136442742812769	-0.6342509299642977	-0.5806278304488401	-0.5293299595202957	-0.3640399488912248	-0.2314941113256315	-0.2535639976727326	-0.15300249377228606	0.20560001278442955	0.4282943809724111	0.36350919884164	0.3082831631554001	0.6320738427916602	0.9925308582188497	1.1125146320902068	1.1392159175152032	1.1452367169932054	1.1911289548307273	1.3298160081110257	1.472290568269929	1.552514838358944	1.586416648903194	1.6068797078887729	1.6289615233686303	1.6509142524320584	1.6699941831182168	1.6858800335264852	1.6963808957042879	1.6999386016958524	1.6966286942395397	1.68352168951943	1.6587984499185453	1.6273840618581137	1.590651546695712	1.53751193421895	1.457334247483911	1.3514913190208302	1.2328770978620098	1.1421174971522652	1.1455367418070708	1.2228300815939122	1.2756718688977648	1.2683445881005793	1.2193549107668282	1.169723908605277	1.177460034757813	1.2369987085098781	1.2782002155888281	1.2690378113138268	1.255567282382489	1.3034224708329076	1.34619513437781	1.3302861230292904	1.3550463427879669	1.405243001801929	1.385223637557212	1.4341019936925452	1.4437580988269423	1.449625308424595	1.4881293436471692	1.4955028199710891	1.496217294146566	1.5382149291344103	1.5324746655178916	1.5470009632133277	1.5656639423948953	1.5719558116692627	1.5784446429464722	1.589633176831195	1.597877501743736	1.5999022746485172	1.602781425607246	1.6098572680270304	1.6109826196227695	1.6039821244506318	1.6055670789556933	1.6084885580226085	1.5911691132245085	1.5849241197215325	1.5898716135809658
-1.1111061146267915	-1.1085142868147746	-1.110869310789273	-1.0978885140797106	-1.089788724557532	-1.081301179287805	-1.0804659134088177	-1.0652249799145812	-1.0600796977613345	-1.0410844034640003	-1.0425731464720502	-1.0122013256806492	-1.021396864447504	-0.9730309017279514	-0.9900297302827149	-0.9313482064927098	-0.9510472989751173	-0.8867080864853724	-0.878183840433098	-0.8416247821200246	-0.7992963413906329	-0.7838401038872972	-0.696071905212767	-0.6735306072862798	-0.6158170849340541	-0.5557285401347687	-0.4683056002071023	-0.3442672664635274	-0.34003311172362455	-0.24944281955822423	-0.009098458901318728	0.1054699664217896	0.10923991326245948	0.20744390748119446	0.5032300643431665	0.7283826173529566	0.7769723098660114	0.7783969490927736	0.8784483983317313	1.1233362686665993	1.2860746535990462	1.3551874552537089	1.3984644263373984	1.436081879676144	1.4838369497700576	1.5584618986119079	1.6595967172823716	1.7664817124201266	1.8535859986601457	1.9172855036289165	1.9643612299051498	1.989134754629375	1.9857692465701537	1.9609319404112386	1.9168239258964823	1.8451703470027028	1.7428856365126115	1.6266203565962618	1.536049355239529	1.4864920833764712	1.444333538203388	1.3884505245570762	1.3188009778904886	1.2286625253937642	1.116234221896763	1.0312380423702296	1.054246913978429	1.1507981198338322	1.2010305451125967	1.1813273088842822	1.1430138317372904	1.1598281206576317	1.229562647827559	1.2631429030756611	1.2453845049428072	1.2679346050035079	1.3324145638458886	1.3303679860072688	1.3403631598988563	1.4051519965214319	1.3825878277157082	1.4336763746394403	1.4459476346616045	1.4685886162289532	1.4710756131013403	1.5217238870432137	1.5066068717590777	1.5359542263074226	1.5547561592818555	1.5595933998445215	1.5731033621675745	1.5876100416945782	1.594955685759337	1.600146447853963	1.6085505742777526	1.615753254103246	1.6161259576777356	1.6150678350266972	1.619284672397488	1.618783652324346	1.606807996440888	1.6030184417220186	1.6039461805484074	1.579960457238908
-1.0614698060948433	-1.062453619479897	-1.0462222443364393	-1.0361682754357948	-1.0383741650012073	-1.0281940160707173	-1.017307161425384	-1.0053842781818139	-0.9999247482847747	-0.9864677343502277	-0.9756759635111728	-0.9549231600614072	-0.9478645110451985	-0.9170936418036243	-0.9182955645831732	-0.8690506863565454	-0.8727988003682242	-0.8108379682347916	-0.8189738244574505	-0.7550643764695815	-0.7281778438714237	-0.6786752780086825	-0.6311312440190324	-0.5991351214919438	-0.5166950527058869	-0.43004404254586637	-0.38703839205649615	-0.3433954917942946	-0.16294646798488596	-0.06893012213659047	-0.04954909284931429	0.10218937140311217	0.2859032073775167	0.39287089957121013	0.49459513837465013	0.6107420825813331	0.7743451207091436	0.9483398223236115	1.038613672411295	1.0952901683802503	1.1753354382435137	1.2946097935225067	1.436902921105702	1.5670317069103972	1.6617266446344168	1.710888535925296	1.727366484699459	1.7396486155229216	1.7587755543595207	1.7800719076552327	1.798432307140504	1.8114991841503196	1.8182392840399277	1.8173340847042907	1.8027357484012996	1.7649765025739115	1.6987823394877004	1.6020172694238584	1.4641222065254975	1.2774034650444261	1.0972748432425896	1.0227698699774823	1.050861057417661	1.1092446151047426	1.154994339411197	1.1531503999310122	1.0873731709389738	1.0060933485490926	0.9988993106071022	1.0850260130890392	1.1604966913351038	1.1565188729516274	1.1292245414668587	1.1720968280511563	1.2472168994250143	1.2527820820417488	1.2474221572704574	1.3196752968794827	1.339250426409382	1.3322024423965575	1.408825862336968	1.3911690492881674	1.443366448227188	1.4390193792588608	1.4990319322172396	1.4759084684395607	1.5239447797540275	1.5372997307819183	1.5438964494616434	1.566455447215478	1.5812441698138022	1.5891247078706006	1.5999776794541516	1.6120237946379083	1.6187082168996705	1.621467068828899	1.6263392571731612	1.631506635372619	1.629435638621659	1.6233066262395088	1.6231373971928518	1.6200188080781066	1.6018462240898674	1.5908195808982057
